Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Threshold Value,Cost (bp),Baseline Trade Count,Baseline Avg Return,Baseline Win Rate,Baseline Sharpe,Baseline Sharpe Annualized,Baseline Max Drawdown,Delta Trade Count,Delta Avg Return,Delta Win Rate,Delta Sharpe,Delta Sharpe Annualized,Delta MDD,Is Active Filter,Is Positive Sharpe,Model
76,0.34238112359484874,60.526315789473685,0.19198604643282174,1.7994860531067336,87.8532110091743,218,-10.288741465234352,,C_tau_ties10,0.5,0.04210526315789474,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-70,0.13429316881823616,2.99206921413122,0.05967924515933298,0.08066517114644256,1.8014563287704455,True,True,rf
116,0.2607042526146752,59.48275862068966,0.15612934928718117,1.8079464708737423,134.09174311926606,218,-11.541806915992936,,C_RBO_full,0.2,0.3291240476319015,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-30,0.05261629783806265,1.9485120453471936,0.023822548013692407,0.08912558891345124,0.5483908780118618,True,True,rf
101,0.2758191588760314,59.4059405940594,0.16232423478075278,1.7539454200786455,116.75229357798165,218,-10.00607886532583,,C_RBO_full,0.3,0.3607277598261687,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-45,0.06773120409941885,1.871694018716937,0.03001743350726402,0.035124538118354476,2.0841189286789685,True,True,rf
88,0.3421846719105877,62.5,0.19602911751238486,1.9771241661477779,101.72477064220183,218,-9.412488923874918,,C_RBO_full,0.4,0.3866953081103342,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-58,0.13409671713397514,4.965753424657535,0.0637223162388961,0.2583032841874868,2.67770887012988,True,True,rf
73,0.4581983384682623,64.38356164383562,0.2760026947582316,2.535401692930256,84.38532110091742,218,-4.590683357262471,,C_RBO_full,0.5,0.4120164279315868,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-73,0.25011038369164973,6.849315068493155,0.14369589348474282,0.816580810969965,7.499514436742327,True,True,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_Mallows_full,0.2,0.6065306597126334,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_Mallows_full,0.3,0.6065306597126334,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_Mallows_full,0.4,0.6065306597126334,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
73,0.15897674072283102,57.534246575342465,0.1283834960803342,1.1793498378394955,84.38532110091742,218,-6.913777551004507,,C_Mallows_full,0.5,0.6094257886427163,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-73,-0.04911121405378155,0.0,-0.003923305193154564,-0.5394710441207955,5.17642024300029,True,False,rf
63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,72.82568807339449,218,-6.875397025120844,,C_tau_full,0.2,0.0,5,63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,-6.875397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,72.82568807339449,218,-6.875397025120844,,C_tau_full,0.3,0.0,5,63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,-6.875397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,72.82568807339449,218,-6.875397025120844,,C_tau_full,0.4,0.0,5,63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,-6.875397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,72.82568807339449,218,-6.875397025120844,,C_tau_full,0.5,0.0,5,63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,-6.875397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,72.82568807339449,218,-6.875397025120844,,C_tau_ties3,0.2,0.0,5,63,0.20337746002759266,58.730158730158735,0.117405981009128,1.0019187867542436,-6.875397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
